playerID,year,tmID,Team_Weighted_Avg_Per_Minute_Previous_Year,Num_Players_Previous_Year
whiteer01w,9,HOU,0.28159074611160534,14
vaughkr01w,9,WAS,0.27531309297271844,16
langhcr01w,9,WAS,0.27531309297271844,16
kellycr01w,9,SAC,0.2878855546802886,13
pascafl01w,9,SEA,0.36393681240230374,14
carsoes01w,9,NYL,0.24231539926892778,13
allench01w,9,SAC,0.2878855546802886,13
frankaq01w,9,SAC,0.2878855546802886,13
larkier01w,9,NYL,0.24231539926892778,13
anosini01w,9,MIN,0.31095873298761023,15
gardike01w,9,CON,0.3086573667081769,13
berezva01w,9,SAS,0.30047304543556913,12
holmese01w,9,HOU,0.28159074611160534,14
chanequ01w,9,CHI,0.29268308494050665,13
grudasa01w,9,CON,0.3086573667081769,13
smithbr01w,9,PHO,0.3328485686949374,14
walkema01w,9,HOU,0.28159074611160534,14
nnamach01w,9,ATL,0.258895319481254,14
ogayu01w,9,PHO,0.3328485686949374,14
hornbal01w,9,DET,0.2893767436066188,19
givench01w,9,DET,0.2893767436066188,19
mitchle01w,9,NYL,0.24231539926892778,13
swanike01w,9,CON,0.3086573667081769,13
houstch01w,9,MIN,0.31095873298761023,15
zollsh01w,9,MIN,0.31095873298761023,15
atunrmo01w,9,SAS,0.30047304543556913,12
crockwi01w,9,PHO,0.3328485686949374,14
beckki01w,9,SEA,0.36393681240230374,14
humphta01w,9,DET,0.2893767436066188,19
humphta01w,9,WAS,0.27531309297271844,16
pringla01w,9,PHO,0.3328485686949374,14
rossad01w,9,SAS,0.30047304543556913,12
oneilkr01w,9,SEA,0.36393681240230374,14
holliqu01w,10,MIN,0.33920918940441647,13
januabr01w,10,IND,0.273434967035677,14
wirthch01w,10,IND,0.273434967035677,14
boddiwh01w,10,SAC,0.2808527056008861,13
zellosh01w,10,DET,0.3015982260506788,18
nanch01w,10,CHI,0.2918380529854697,12
lehnish01w,10,ATL,0.2811868843587856,13
vaughki01w,10,NYL,0.2882118235018936,11
bonnede01w,10,PHO,0.38520959229080853,12
frazeme01w,10,SAS,0.3412983129565132,9
millebr01w,10,DET,0.3015982260506788,18
ervinla01w,10,CON,0.3180415328874425,14
colemma01w,10,WAS,0.23228049091251093,12
cironkr01w,10,CON,0.3180415328874425,14
mccouan01w,10,ATL,0.2811868843587856,13
walkeas01w,10,SEA,0.2829064749040748,13
mccanra01w,10,MIN,0.33920918940441647,13
montaan01w,10,MIN,0.33920918940441647,13
jekaban01w,10,CON,0.3180415328874425,14
parisco01w,10,SAC,0.2808527056008861,13
davista02w,10,DET,0.3015982260506788,18
tolivkr01w,10,CHI,0.2918380529854697,12
montgre01w,10,MIN,0.33920918940441647,13
wisdoli01w,10,LAS,0.3454363750365207,11
blackch01w,10,CON,0.3180415328874425,14
