playerID,year,tmID,team_wins_prev_year,team_losses_prev_year,team_rank_prev_year,num_teammates_prev_year,avg_teammate_points_prev,avg_teammate_rebounds_prev,avg_teammate_assists_prev,avg_teammate_minutes_prev,avg_teammate_per_min_prev,max_teammate_points_prev,max_teammate_total_prev,avg_teammate_total_prev,std_teammate_total_prev,top3_avg_total_prev,team_weighted_per_min_prev,pos,height,weight,RotY_winner
holtam01w,9,CON,18,16,3,13,205.76923076923077,94.0,47.61538461538461,532.6153846153846,0.3081194109187197,577,860,347.38461538461536,292.0655002054443,787.3333333333334,0.3863373772385904,F,72.0,168.0,0
hornbal01w,9,DET,24,10,1,14,180.0,81.78571428571429,39.714285714285715,457.2857142857143,0.3148724551422505,553,833,301.5,297.0901831482773,729.0,0.3936269915651359,G,71.0,155.0,0
houstch01w,9,MIN,10,24,6,12,210.0,89.25,47.833333333333336,531.4166666666666,0.34056750637519556,769,984,347.0833333333333,289.31375178117094,740.0,0.3951701427003293,F,72.0,189.0,0
humphta01w,9,DET,24,10,1,14,180.0,81.78571428571429,39.714285714285715,457.2857142857143,0.3148724551422505,553,833,301.5,297.0901831482773,729.0,0.3936269915651359,C,75.0,190.0,0
irvinsa01w,6,PHO,17,17,5,14,164.28571428571428,65.42857142857143,35.785714285714285,487.5,0.27493090951888977,578,859,265.5,286.9365381457665,751.0,0.336996336996337,F,75.0,185.0,0
iveyni01w,2,IND,9,23,7,15,147.53333333333333,62.13333333333333,33.4,428.3333333333333,0.2608532186881897,370,573,243.06666666666666,227.39313554995036,558.6666666666666,0.34443579766536964,G,67.0,149.0,0
jacksde01w,3,CLE,22,10,1,15,133.6,63.93333333333333,33.53333333333333,428.3333333333333,0.34130001655583087,404,613,231.06666666666666,204.65562247229812,500.3333333333333,0.31190661478599224,F,74.0,155.0,0
jacksla01w,2,SEA,6,26,8,14,130.14285714285714,56.642857142857146,27.857142857142858,462.5,0.2704869885791412,222,345,214.64285714285714,100.93684784431923,334.6666666666667,0.28138996138996136,F-C,77.0,187.0,0
jacksti02w,8,NYL,11,23,5,14,169.42857142857142,72.92857142857143,33.92857142857143,491.14285714285717,0.3122621855607536,423,587,276.2857142857143,204.9005119081448,521.6666666666666,0.3449680046538685,F,75.0,185.0,0
jacobam01w,5,MIN,18,16,4,11,188.8181818181818,79.0909090909091,48.72727272727273,520.8181818181819,0.3168787948169047,620,842,316.6363636363636,265.9895760090131,662.3333333333334,0.36254145575144003,G,68.0,152.0,0
jamesta01w,7,WAS,16,18,5,13,174.07692307692307,72.53846153846153,39.76923076923077,530.7692307692307,0.32151257342649525,422,642,286.38461538461536,262.1632883215912,629.0,0.3279710144927536,F,69.0,158.0,0
januabr01w,10,IND,17,17,4,15,164.86666666666667,75.13333333333334,33.333333333333336,463.46666666666664,0.30171882455105964,516,757,273.3333333333333,270.18106803366055,677.3333333333334,0.35572497123130037,G,68.0,144.0,0
jekaban01w,10,CON,21,13,2,13,200.46153846153845,87.6923076923077,45.69230769230769,498.2307692307692,0.378864623547476,561,843,333.84615384615387,274.28083119127075,751.6666666666666,0.4023467654778447,G,69.0,180.0,0
joensca01w,8,CHI,5,29,7,15,154.8,69.13333333333334,33.93333333333333,453.3333333333333,0.29723733810840547,467,715,257.8666666666667,205.09226727314245,567.0,0.34147058823529414,G-F,71.0,165.0,0
johnsch01w,4,LAS,25,7,1,13,188.6153846153846,87.92307692307692,44.84615384615385,498.0769230769231,0.3269571792964922,539,928,321.38461538461536,315.39936019316275,781.3333333333334,0.37868725868725867,C,75.0,185.0,0
johnsja01w,2,ORL,16,16,3,13,169.84615384615384,71.15384615384616,36.38461538461539,500.0,0.29237333691505907,438,736,277.38461538461536,289.2465898564575,693.0,0.3396923076923077,F,72.0,201.0,0
johnste01w,6,WAS,17,17,4,12,193.75,88.58333333333333,38.916666666666664,570.8333333333334,0.29504739407332486,446,684,321.25,214.33920652681687,608.3333333333334,0.33941605839416056,G,63.0,132.0,1
jonesas01w,3,WAS,10,22,8,14,137.71428571428572,75.35714285714286,30.285714285714285,464.2857142857143,0.24644208512878368,486,808,243.35714285714286,244.00460498266676,605.0,0.2966153846153846,F,74.0,196.0,0
jonesch01w,5,DET,25,9,1,13,196.3846153846154,94.61538461538461,41.92307692307692,530.7692307692307,0.3176208729510156,548,860,332.9230769230769,296.0082942358377,719.0,0.37,G-F,69.0,150.0,0
kellycr01w,9,SAC,19,15,3,12,194.25,93.91666666666667,42.25,535.4166666666666,0.31712323935373926,436,697,330.4166666666667,243.3125406226371,634.6666666666666,0.3628015564202335,F,74.0,190.0,0
kingbsu01w,6,MIN,18,16,3,12,159.25,70.91666666666667,40.666666666666664,489.3333333333333,0.31282980485885303,432,651,270.8333333333333,189.62778533141437,527.3333333333334,0.32544277929155313,G,67.0,135.0,0
kingija01w,2,DET,14,18,5,13,179.30769230769232,75.76923076923077,38.69230769230769,494.2307692307692,0.3701920649366795,441,699,293.7692307692308,206.0890397563449,598.0,0.3628015564202335,G,68.0,150.0,0
klimezu01w,3,IND,10,22,6,13,165.6153846153846,71.92307692307692,35.23076923076923,498.0769230769231,0.3266362899640916,380,598,272.7692307692308,164.59452899279177,505.3333333333333,0.33250965250965253,F,74.0,181.0,0
koehnla01w,6,WAS,17,17,4,12,193.75,88.58333333333333,38.916666666666664,570.8333333333334,0.29504739407332486,446,684,321.25,214.33920652681687,608.3333333333334,0.33941605839416056,G,68.0,145.0,0
korstil01w,2,PHO,20,12,4,14,160.21428571428572,63.857142857142854,33.214285714285715,458.92857142857144,0.30498430833798895,608,881,257.2857142857143,248.09068707025065,630.0,0.3491050583657588,G,70.0,160.0,0
kostaan01w,7,HOU,19,15,3,14,164.92857142857142,68.57142857142857,33.357142857142854,491.07142857142856,0.24960269904631782,614,874,266.85714285714283,265.9719063078936,674.3333333333334,0.33585454545454546,G,67.0,137.0,0
kraayca01w,6,NYL,18,16,2,12,187.66666666666666,83.66666666666667,44.916666666666664,575.0,0.295938750443503,460,728,316.25,240.31272239616143,667.0,0.3263768115942029,F,76.0,180.0,0
lacyje01w,7,PHO,16,18,5,15,157.4,70.8,36.6,453.3333333333333,0.29570211786283707,527,815,264.8,254.96531977058035,679.3333333333334,0.3472058823529412,F,75.0,175.0,0
lambesh01w,3,CHA,18,14,4,12,171.25,79.0,38.916666666666664,541.6666666666666,0.26913685991020847,450,675,289.1666666666667,219.21215681838837,595.6666666666666,0.3161538461538462,G,67.0,125.0,0
langhcr01w,9,WAS,16,18,5,15,172.33333333333334,74.53333333333333,31.466666666666665,459.4,0.3164413144634525,622,860,278.3333333333333,278.56075681634564,742.6666666666666,0.3751269772166594,F-C,74.0,184.0,0
larkier01w,9,NYL,16,18,4,14,172.35714285714286,76.78571428571429,35.714285714285715,489.35714285714283,0.3212980791887791,368,628,284.85714285714283,242.7416661463715,595.3333333333334,0.3522113560064224,F,73.0,210.0,0
lassiam01w,2,HOU,27,5,2,12,206.25,83.08333333333333,41.166666666666664,539.5833333333334,0.31809359298302203,643,957,330.5,340.79092497520315,860.3333333333334,0.38223938223938225,F,73.0,160.0,0
lattaiv01w,8,DET,23,11,2,13,194.3846153846154,98.92307692307692,44.0,525.0,0.3142889450933074,468,851,337.3076923076923,297.9064127695655,742.6666666666666,0.37025641025641026,G,66.0,143.0,0
lawsoed01w,6,HOU,13,21,6,13,167.46153846153845,79.61538461538461,34.69230769230769,526.9230769230769,0.262663958156133,520,725,281.7692307692308,250.0650428209142,658.0,0.3178102189781022,G,66.0,130.0,0
lawsoka01w,4,SAC,14,18,6,14,154.71428571428572,67.78571428571429,35.714285714285715,469.64285714285717,0.27243415776089924,469,697,258.2142857142857,232.10017020887557,558.0,0.3294296577946768,G,69.0,165.0,0
lazicka01w,2,NYL,20,12,1,13,165.23076923076923,72.3076923076923,36.69230769230769,494.2307692307692,0.3165775122449202,427,702,274.2307692307692,252.436511439396,605.0,0.33431906614785994,F-C,70.0,147.0,0
lehnish01w,10,ATL,4,30,7,14,165.28571428571428,67.64285714285714,34.42857142857143,454.57142857142856,0.3172200232331789,595,819,267.35714285714283,221.1413078146596,607.3333333333334,0.36360779384035197,G,69.0,147.0,0
leuchye01w,7,CHA,6,28,6,16,130.9375,57.8125,30.8125,434.0625,0.2526253005145256,421,624,219.5625,206.455150496825,586.0,0.30165586753059753,C,77.0,195.0,0
levanni01w,2,LAS,28,4,1,11,219.72727272727272,99.18181818181819,53.27272727272727,586.3636363636364,0.33570670820604026,570,936,372.1818181818182,292.4783131043456,749.0,0.3747286821705426,G,68.0,163.0,0
lewista01w,3,SEA,10,22,8,13,147.76923076923077,68.53846153846153,31.692307692307693,503.84615384615387,0.29103108843734016,442,679,248.0,188.6009897464309,516.0,0.2932824427480916,F-C,74.0,212.0,0
lewisty01w,2,HOU,27,5,2,12,206.25,83.08333333333333,41.166666666666664,539.5833333333334,0.31809359298302203,643,957,330.5,340.79092497520315,860.3333333333334,0.38223938223938225,G,70.0,152.0,0
liebena01w,9,DET,24,10,1,14,180.0,81.78571428571429,39.714285714285715,457.2857142857143,0.3148724551422505,553,833,301.5,297.0901831482773,729.0,0.3936269915651359,G,70.0,150.0,0
littlca01w,8,SAS,13,21,6,10,203.2,91.8,49.2,562.0,0.3339248152591917,408,715,344.2,232.519915515018,623.6666666666666,0.3615658362989324,F,74.0,180.0,0
lobore01w,2,NYL,20,12,1,13,165.23076923076923,72.3076923076923,36.69230769230769,494.2307692307692,0.3165775122449202,427,702,274.2307692307692,252.436511439396,605.0,0.33431906614785994,F,76.0,190.0,0
luckepa01w,2,PHO,20,12,4,14,160.21428571428572,63.857142857142854,33.214285714285715,458.92857142857144,0.30498430833798895,608,881,257.2857142857143,248.09068707025065,630.0,0.3491050583657588,F,73.0,165.0,0
luzhe01w,2,WAS,14,18,4,13,167.3846153846154,72.76923076923077,40.07692307692308,492.3076923076923,0.32502413860091495,561,881,280.2307692307692,290.8106926754224,701.6666666666666,0.34,G,68.0,144.0,0
lyttlsa01w,6,HOU,13,21,6,13,167.46153846153845,79.61538461538461,34.69230769230769,526.9230769230769,0.262663958156133,520,725,281.7692307692308,250.0650428209142,658.0,0.3178102189781022,F,76.0,175.0,0
macchla01w,5,LAS,24,10,1,15,166.6,76.6,39.13333333333333,460.0,0.27006540855298,441,781,282.3333333333333,307.0859969516838,727.3333333333334,0.36217391304347823,F,73.0,169.0,0
mahonme01w,7,CON,26,8,1,12,206.16666666666666,92.5,47.75,566.6666666666666,0.28566238835508234,532,784,346.4166666666667,306.65985252640286,741.6666666666666,0.3638235294117647,F,72.0,160.0,0
maigaha01w,3,SAC,20,12,2,13,176.46153846153845,84.38461538461539,42.92307692307692,501.9230769230769,0.3746424144888399,518,929,303.7692307692308,267.23122130661613,657.6666666666666,0.3515708812260536,G-F,73.0,160.0,0
malcona01w,2,IND,9,23,7,15,147.53333333333333,62.13333333333333,33.4,428.3333333333333,0.2608532186881897,370,573,243.06666666666666,227.39313554995036,558.6666666666666,0.34443579766536964,F,73.0,170.0,0
malloso01w,4,PHO,11,21,7,15,139.4,61.2,28.466666666666665,426.6666666666667,0.31074606963234547,473,626,229.06666666666666,194.2614095441893,522.0,0.32671875,C,77.0,210.0,0
maltsev01w,8,CON,26,8,1,14,191.64285714285714,90.57142857142857,45.0,487.64285714285717,0.2949816350006788,525,796,327.2142857142857,283.72092967221494,709.0,0.39299838875054927,G,71.0,165.0,0
mannkr01w,6,MIN,18,16,3,12,159.25,70.91666666666667,40.666666666666664,489.3333333333333,0.31282980485885303,432,651,270.8333333333333,189.62778533141437,527.3333333333334,0.32544277929155313,F,73.0,185.0,0
martinu01w,6,MIN,18,16,3,12,159.25,70.91666666666667,40.666666666666664,489.3333333333333,0.31282980485885303,432,651,270.8333333333333,189.62778533141437,527.3333333333334,0.32544277929155313,G,69.0,167.0,0
mascira01w,5,LAS,24,10,1,15,166.6,76.6,39.13333333333333,460.0,0.27006540855298,441,781,282.3333333333333,307.0859969516838,727.3333333333334,0.36217391304347823,F,72.0,169.0,0
matteca01w,6,CHA,16,18,5,14,149.42857142857142,62.285714285714285,30.428571428571427,492.85714285714283,0.27210306129034045,388,551,242.14285714285714,215.73875125069395,538.0,0.30318840579710143,G,69.0,167.0,0
mazzake01w,5,CHA,18,16,2,11,200.72727272727272,87.9090909090909,45.09090909090909,618.7272727272727,0.30362485663691147,422,614,333.72727272727275,200.08102904028203,574.6666666666666,0.32441962973846605,G,72.0,155.0,0
mccaibr01w,3,CLE,22,10,1,15,133.6,63.93333333333333,33.53333333333333,428.3333333333333,0.34130001655583087,404,613,231.06666666666666,204.65562247229812,500.3333333333333,0.31190661478599224,G,63.0,135.0,0
mccanra01w,10,MIN,16,18,7,15,184.46666666666667,76.33333333333333,37.13333333333333,460.06666666666666,0.35393710020680763,591,794,297.93333333333334,250.59399909206203,681.0,0.4009563831328793,F,73.0,161.0,0
mccarja01w,6,CHA,16,18,5,14,149.42857142857142,62.285714285714285,30.428571428571427,492.85714285714283,0.27210306129034045,388,551,242.14285714285714,215.73875125069395,538.0,0.30318840579710143,C,74.0,205.0,0
mccouan01w,10,ATL,4,30,7,14,165.28571428571428,67.64285714285714,34.42857142857143,454.57142857142856,0.3172200232331789,595,819,267.35714285714283,221.1413078146596,607.3333333333334,0.36360779384035197,F,73.0,160.0,1
mckivte01w,4,CHA,18,14,2,13,165.07692307692307,66.46153846153847,36.76923076923077,466.0,0.2839249697972202,411,679,268.3076923076923,255.60822385550136,608.3333333333334,0.35424232419940577,C-F,75.0,220.0,0
mendigi01w,5,SAC,19,15,3,11,209.0,97.0,51.63636363636363,620.4545454545455,0.3109723525886672,469,763,357.6363636363636,243.93493916504568,654.3333333333334,0.33684981684981685,G,71.0,174.0,0
miaomi01w,6,SAC,18,16,4,12,192.66666666666666,85.33333333333333,43.25,575.0,0.3116003288976525,494,782,321.25,233.00804707134043,621.0,0.33507246376811595,G,71.0,153.0,0
millebr01w,10,DET,22,12,1,19,140.6315789473684,65.6842105263158,31.789473684210527,361.8421052631579,0.30246199150648545,538,821,238.10526315789474,259.9657872226955,694.3333333333334,0.3886545454545455,C,76.0,188.78145550425927,0
milleco01w,2,WAS,14,18,4,13,167.3846153846154,72.76923076923077,40.07692307692308,492.3076923076923,0.32502413860091495,561,881,280.2307692307692,290.8106926754224,701.6666666666666,0.34,G,69.0,140.0,0
milleke01w,2,CHA,8,24,8,13,168.15384615384616,71.92307692307692,42.38461538461539,498.0769230769231,0.31773571829091335,565,822,282.46153846153845,246.41787522574174,665.6666666666666,0.3376061776061776,G,70.0,140.0,0
mitchle01w,9,NYL,16,18,4,14,172.35714285714286,76.78571428571429,35.714285714285715,489.35714285714283,0.3212980791887791,368,628,284.85714285714283,242.7416661463715,595.3333333333334,0.3522113560064224,G,65.0,130.0,0
moisead01w,2,PHO,20,12,4,14,160.21428571428572,63.857142857142854,33.214285714285715,458.92857142857144,0.30498430833798895,608,881,257.2857142857143,248.09068707025065,630.0,0.3491050583657588,G,66.0,140.0,0
montaan01w,10,MIN,16,18,7,15,184.46666666666667,76.33333333333333,37.13333333333333,460.06666666666666,0.35393710020680763,591,794,297.93333333333334,250.59399909206203,681.0,0.4009563831328793,F,73.0,190.0,0
montgre01w,10,MIN,16,18,7,15,184.46666666666667,76.33333333333333,37.13333333333333,460.06666666666666,0.35393710020680763,591,794,297.93333333333334,250.59399909206203,681.0,0.4009563831328793,G,67.0,139.0,0
mooreja01w,3,IND,10,22,6,13,165.6153846153846,71.92307692307692,35.23076923076923,498.0769230769231,0.3266362899640916,380,598,272.7692307692308,164.59452899279177,505.3333333333333,0.33250965250965253,C,73.0,207.0,0
mooreje01w,6,LAS,25,9,1,13,191.92307692307693,86.23076923076923,48.15384615384615,536.5384615384615,0.2847029838857361,598,1022,326.3076923076923,310.47581350119816,774.3333333333334,0.35770609318996416,F-C,75.0,175.0,0
moorelo01w,6,NYL,18,16,2,12,187.66666666666666,83.66666666666667,44.916666666666664,575.0,0.295938750443503,460,728,316.25,240.31272239616143,667.0,0.3263768115942029,G,69.0,165.0,0
moorena01w,8,MIN,10,24,7,11,216.0,88.18181818181819,42.72727272727273,559.3636363636364,0.3452902560240057,744,922,346.90909090909093,265.65784556284217,659.0,0.38615309605070697,G,70.0,145.0,0
mooreta01w,3,MIN,12,20,6,12,157.83333333333334,73.58333333333333,31.25,479.1666666666667,0.28875530701089563,739,931,262.6666666666667,254.22407200711498,615.0,0.3293913043478261,G-F,71.0,167.0,0
moosca01w,3,MIA,20,12,3,12,163.08333333333334,78.58333333333333,38.916666666666664,547.9166666666666,0.2412646504388851,444,669,280.5833333333333,228.22335882891463,593.6666666666666,0.2976425855513308,F-C,78.0,182.0,0
mosbybe01w,8,WAS,18,16,4,12,228.91666666666666,91.66666666666667,48.0,570.8333333333334,0.37756854744442997,614,861,368.5833333333333,270.92785297040155,723.6666666666666,0.40102189781021896,F,73.0,172.0,0
moweje01w,2,POR,10,22,7,12,179.58333333333334,78.0,40.0,543.75,0.3131000662441037,538,711,297.5833333333333,202.9094999045514,563.6666666666666,0.3302681992337165,C,77.0,236.0,0
murphsh01w,8,MIN,10,24,7,11,216.0,88.18181818181819,42.72727272727273,559.3636363636364,0.3452902560240057,744,922,346.90909090909093,265.65784556284217,659.0,0.38615309605070697,G,71.0,164.0,0
nanch01w,10,CHI,12,22,5,13,190.15384615384616,86.6923076923077,42.15384615384615,528.8461538461538,0.30629695188236084,577,903,319.0,284.2232104057185,737.6666666666666,0.35956363636363636,C,78.0,204.0,0
ndongem01w,7,LAS,17,17,4,14,166.14285714285714,71.71428571428571,39.357142857142854,485.7142857142857,0.27378277780450827,561,888,277.2142857142857,288.8047460113516,750.6666666666666,0.34205882352941175,C,74.0,170.0,0
newtoch01w,6,SAC,18,16,4,12,192.66666666666666,85.33333333333333,43.25,575.0,0.3116003288976525,494,782,321.25,233.00804707134043,621.0,0.33507246376811595,G,71.0,154.0,0
ngarsch01w,7,NYL,18,16,3,15,154.4,64.93333333333334,33.2,461.6666666666667,0.24690730143374498,473,733,252.53333333333333,266.60186117308405,638.3333333333334,0.3344404332129964,C,75.0,168.0,0
ngoyibe01w,3,NYL,21,11,2,15,144.13333333333333,61.0,36.86666666666667,426.6666666666667,0.3593292999729277,489,780,242.0,259.8342878506552,618.3333333333334,0.3378125,C,76.0,195.0,0
nieuwma01w,6,LAS,25,9,1,13,191.92307692307693,86.23076923076923,48.15384615384615,536.5384615384615,0.2847029838857361,598,1022,326.3076923076923,310.47581350119816,774.3333333333334,0.35770609318996416,C,77.0,180.0,0
nolande01w,2,DET,14,18,5,13,179.30769230769232,75.76923076923077,38.69230769230769,494.2307692307692,0.3701920649366795,441,699,293.7692307692308,206.0890397563449,598.0,0.3628015564202335,G-F,69.0,147.0,0
ogayu01w,9,PHO,23,11,1,13,232.69230769230768,88.61538461538461,52.53846153846154,526.8461538461538,0.3420635892916634,613,917,373.84615384615387,354.96428133777215,856.3333333333334,0.4416703168345744,G,66.0,140.0,0
ohldeni01w,5,MIN,18,16,4,11,188.8181818181818,79.0909090909091,48.72727272727273,520.8181818181819,0.3168787948169047,620,842,316.6363636363636,265.9895760090131,662.3333333333334,0.36254145575144003,F-C,77.0,190.0,0
oneilkr01w,9,SEA,17,17,4,14,195.28571428571428,83.14285714285714,38.07142857142857,487.64285714285717,0.30898260447155607,739,1079,316.5,318.64611429271525,798.3333333333334,0.40046872711293396,G-F,73.0,158.0,0
osipoir01w,7,DET,16,18,4,15,149.8,81.0,31.6,461.6666666666667,0.28337477013431406,524,801,262.4,226.2365386682077,636.0,0.3244765342960289,C,77.0,190.0,0
pageda01w,9,CON,18,16,3,13,205.76923076923077,94.0,47.61538461538461,532.6153846153846,0.3081194109187197,577,860,347.38461538461536,292.0655002054443,787.3333333333334,0.3863373772385904,F,74.0,179.0,0
paigeyo01w,6,IND,15,19,6,12,183.16666666666666,91.75,46.25,570.8333333333334,0.26908646009231657,568,932,321.1666666666667,276.87274179939624,713.3333333333334,0.3208759124087591,G,66.0,147.0,0
paliesa01w,7,DET,16,18,4,15,149.8,81.0,31.6,461.6666666666667,0.28337477013431406,524,801,262.4,226.2365386682077,636.0,0.3244765342960289,G,67.0,159.0,0
parisco01w,10,SAC,18,16,4,13,180.53846153846155,82.84615384615384,34.53846153846154,482.0769230769231,0.3231561688538036,463,659,297.9230769230769,232.97906255658165,589.0,0.37450135631083453,C,76.0,250.0,0
parkeca01w,9,LAS,10,24,7,15,168.86666666666667,75.93333333333334,36.93333333333333,460.0,0.3417647250437131,327,540,281.73333333333335,185.1179032272084,510.3333333333333,0.3671014492753623,F,76.0,175.0,1
pascafl01w,9,SEA,17,17,4,14,195.28571428571428,83.14285714285714,38.07142857142857,487.64285714285717,0.30898260447155607,739,1079,316.5,318.64611429271525,798.3333333333334,0.40046872711293396,C,76.0,187.0,0
pavlimi01w,2,UTA,18,14,5,14,172.35714285714286,77.14285714285714,37.285714285714285,457.14285714285717,0.3239130260047941,543,930,286.7857142857143,281.01715758498244,727.0,0.37703125,F-C,75.0,175.0,0
pennjo01w,4,WAS,17,15,3,14,152.5,74.14285714285714,36.857142857142854,460.7142857142857,0.25761905463230017,397,674,263.5,222.7743770655034,560.0,0.3310077519379845,F,72.0,160.0,0
perkiji01w,5,CHA,18,16,2,11,200.72727272727272,87.9090909090909,45.09090909090909,618.7272727272727,0.30362485663691147,422,614,333.72727272727275,200.08102904028203,574.6666666666666,0.32441962973846605,G,68.0,155.0,0
philler01w,7,CON,26,8,1,12,206.16666666666666,92.5,47.75,566.6666666666666,0.28566238835508234,532,784,346.4166666666667,306.65985252640286,741.6666666666666,0.3638235294117647,G,67.0,162.0,0
pierspl01w,4,PHO,11,21,7,15,139.4,61.2,28.466666666666665,426.6666666666667,0.31074606963234547,473,626,229.06666666666666,194.2614095441893,522.0,0.32671875,F-C,74.0,181.0,0
pondeca01w,7,PHO,16,18,5,15,157.4,70.8,36.6,453.3333333333333,0.29570211786283707,527,815,264.8,254.96531977058035,679.3333333333334,0.3472058823529412,G,69.0,160.0,0
powelni01w,5,CHA,18,16,2,11,200.72727272727272,87.9090909090909,45.09090909090909,618.7272727272727,0.30362485663691147,422,614,333.72727272727275,200.08102904028203,574.6666666666666,0.32441962973846605,F,74.0,175.0,0
pricear01w,8,CHI,5,29,7,15,154.8,69.13333333333334,33.93333333333333,453.3333333333333,0.29723733810840547,467,715,257.8666666666667,205.09226727314245,567.0,0.34147058823529414,G-F,69.0,133.0,1
pringla01w,9,PHO,23,11,1,13,232.69230769230768,88.61538461538461,52.53846153846154,526.8461538461538,0.3420635892916634,613,917,373.84615384615387,354.96428133777215,856.3333333333334,0.4416703168345744,F-C,75.0,162.0,0
queenbr01w,7,CON,26,8,1,12,206.16666666666666,92.5,47.75,566.6666666666666,0.28566238835508234,532,784,346.4166666666667,306.65985252640286,741.6666666666666,0.3638235294117647,F,74.0,185.0,0
quiglal01w,9,PHO,23,11,1,13,232.69230769230768,88.61538461538461,52.53846153846154,526.8461538461538,0.3420635892916634,613,917,373.84615384615387,354.96428133777215,856.3333333333334,0.4416703168345744,G,70.0,140.0,0
quinnno01w,8,MIN,10,24,7,11,216.0,88.18181818181819,42.72727272727273,559.3636363636364,0.3452902560240057,744,922,346.90909090909093,265.65784556284217,659.0,0.38615309605070697,G,72.0,175.0,0
radunha01w,2,NYL,20,12,1,13,165.23076923076923,72.3076923076923,36.69230769230769,494.2307692307692,0.3165775122449202,427,702,274.2307692307692,252.436511439396,605.0,0.33431906614785994,C,75.0,187.0,0
raglafe01w,3,SEA,10,22,8,13,147.76923076923077,68.53846153846153,31.692307692307693,503.84615384615387,0.29103108843734016,442,679,248.0,188.6009897464309,516.0,0.2932824427480916,G,67.0,133.0,0
randase01w,2,SEA,6,26,8,14,130.14285714285714,56.642857142857146,27.857142857142858,462.5,0.2704869885791412,222,345,214.64285714285714,100.93684784431923,334.6666666666667,0.28138996138996136,G,69.0,164.0,0
raymost01w,8,CHI,5,29,7,15,154.8,69.13333333333334,33.93333333333333,453.3333333333333,0.29723733810840547,467,715,257.8666666666667,205.09226727314245,567.0,0.34147058823529414,G,65.0,139.0,0
rileyru01w,2,MIA,13,19,6,13,140.84615384615384,73.84615384615384,31.923076923076923,498.0769230769231,0.2717897380240389,396,594,246.6153846153846,170.82180699076372,494.0,0.28277992277992275,C,77.0,198.0,0
robinas01w,5,PHO,8,26,7,21,99.85714285714286,47.61904761904762,21.952380952380953,329.76190476190476,0.23565915797364287,405,617,169.42857142857142,206.14207999061506,575.6666666666666,0.3028158844765343,C,76.0,180.0,0
rossad01w,9,SAS,20,14,2,10,200.0,93.2,50.0,582.8,0.3055349202684904,553,797,343.2,269.4767769833485,677.3333333333334,0.34317089910775567,G,68.0,142.0,0
rushle01w,9,CHI,14,20,6,14,180.35714285714286,83.21428571428571,42.642857142857146,498.2142857142857,0.3373671999106026,544,844,306.2142857142857,256.7297826873254,662.3333333333334,0.36200716845878134,F,73.0,175.0,0
sanchis01w,5,DET,25,9,1,13,196.3846153846154,94.61538461538461,41.92307692307692,530.7692307692307,0.3176208729510156,548,860,332.9230769230769,296.0082942358377,719.0,0.37,G,70.0,152.0,0
sandeam01w,8,DET,23,11,2,13,194.3846153846154,98.92307692307692,44.0,525.0,0.3142889450933074,468,851,337.3076923076923,297.9064127695655,742.6666666666666,0.37025641025641026,G,71.0,156.0,0
sanfona01w,4,WAS,17,15,3,14,152.5,74.14285714285714,36.857142857142854,460.7142857142857,0.25761905463230017,397,674,263.5,222.7743770655034,560.0,0.3310077519379845,F-C,76.0,200.0,0
sanniol01w,9,DET,24,10,1,14,180.0,81.78571428571429,39.714285714285715,457.2857142857143,0.3148724551422505,553,833,301.5,297.0901831482773,729.0,0.3936269915651359,C,74.0,178.26555769275126,0
santoke01w,2,DET,14,18,5,13,179.30769230769232,75.76923076923077,38.69230769230769,494.2307692307692,0.3701920649366795,441,699,293.7692307692308,206.0890397563449,598.0,0.3628015564202335,F,75.0,188.0,0
saundja01w,2,PHO,20,12,4,14,160.21428571428572,63.857142857142854,33.214285714285715,458.92857142857144,0.30498430833798895,608,881,257.2857142857143,248.09068707025065,630.0,0.3491050583657588,F,71.0,145.0,0
saureau01w,2,WAS,14,18,4,13,167.3846153846154,72.76923076923077,40.07692307692308,492.3076923076923,0.32502413860091495,561,881,280.2307692307692,290.8106926754224,701.6666666666666,0.34,G,70.0,163.0,0
schumke01w,2,IND,9,23,7,15,147.53333333333333,62.13333333333333,33.4,428.3333333333333,0.2608532186881897,370,573,243.06666666666666,227.39313554995036,558.6666666666666,0.34443579766536964,C,77.0,183.0,0
schwege01w,2,MIN,15,17,6,13,168.69230769230768,66.92307692307692,38.07692307692308,494.2307692307692,0.25366481581774036,646,829,273.6923076923077,276.4737433631461,697.6666666666666,0.3413229571984436,G-F,72.0,160.0,0
sharpkb01w,4,NYL,18,14,1,11,189.9090909090909,79.0909090909091,45.09090909090909,586.3636363636364,0.2945057565055294,451,715,314.09090909090907,261.39642482079,613.0,0.3238759689922481,G,69.0,145.0,0
shielas01w,8,HOU,18,16,3,13,186.76923076923077,81.61538461538461,39.69230769230769,511.61538461538464,0.3165337493287574,482,780,308.0769230769231,260.56619809511665,698.3333333333334,0.3650578860321756,G,70.0,155.0,0
slauggw01w,5,MIN,18,16,4,11,188.8181818181818,79.0909090909091,48.72727272727273,520.8181818181819,0.3168787948169047,620,842,316.6363636363636,265.9895760090131,662.3333333333334,0.36254145575144003,F,75.0,181.0,0
slavtge01w,4,PHO,11,21,7,15,139.4,61.2,28.466666666666665,426.6666666666667,0.31074606963234547,473,626,229.06666666666666,194.2614095441893,522.0,0.32671875,G,73.0,160.0,0
