playerID,year,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,team_wins,team_losses,conference_rank,playoff_made,confID
henniso01w,1,980,168,86,79,61,3,54,73,151,53,61,37,6,26,8,0,1
henniso01w,2,902,108,71,93,52,6,43,62,129,41,35,18,10,22,8,0,1
henniso01w,3,521,44,58,51,23,6,36,42,52,18,11,5,24,8,2,1,1
henniso01w,3,207,18,26,15,9,1,7,15,22,8,4,2,17,15,4,1,1
henniso01w,4,290,24,25,29,14,0,13,28,42,11,8,2,16,18,5,0,0
henniso01w,4,5,0,0,0,1,0,0,0,1,0,0,0,9,25,7,0,0
herriam01w,1,341,91,59,20,7,5,29,41,75,36,31,19,18,14,5,0,1
herriam01w,2,448,121,81,14,8,14,35,47,93,43,46,35,19,13,3,1,1
herriam01w,3,269,68,57,4,9,14,21,35,53,23,30,22,20,12,3,1,1
hibbeka01w,1,240,53,30,18,7,1,17,22,59,19,9,7,6,26,8,0,1
hicksje01w,1,157,38,26,4,2,7,17,33,23,10,29,18,16,16,3,1,0
hicksje01w,2,456,169,92,22,23,17,53,85,162,63,66,43,13,19,5,0,0
hicksje01w,3,471,190,102,23,19,25,51,77,153,73,63,44,16,16,5,0,0
hicksje01w,4,253,98,48,6,11,9,26,47,80,37,25,24,18,16,3,1,0
hicksje01w,5,371,127,57,18,17,13,34,57,111,52,38,23,9,25,7,0,1
hillec01w,1,213,39,23,14,5,1,25,33,56,16,5,2,8,24,8,0,0
hillec01w,2,8,0,0,1,1,0,0,2,1,0,0,0,13,19,5,0,1
hledeko01w,1,867,312,93,92,38,4,76,84,260,118,70,51,18,14,5,0,1
hledeko01w,2,455,151,40,43,25,1,42,56,141,55,38,33,19,13,3,1,1
hledeko01w,3,129,26,16,12,6,2,21,24,26,11,9,4,18,14,1,1,0
hodgedo01w,5,245,43,22,16,10,2,17,9,52,16,10,7,25,9,1,1,1
hodgedo01w,6,669,178,47,77,18,7,48,35,157,65,25,17,17,17,4,1,1
hodgedo01w,7,456,131,42,66,14,4,43,26,144,46,23,21,25,9,1,1,1
hodgedo01w,8,33,10,2,6,1,0,5,2,13,4,2,2,17,17,4,1,1
hodgedo01w,9,56,16,6,2,3,1,6,2,20,7,0,0,17,17,4,1,0
hodgero01w,6,188,33,17,7,3,0,3,8,47,13,2,2,19,15,3,1,1
hodgero01w,7,698,247,65,32,16,4,36,40,217,87,39,29,18,16,3,1,1
hodgero01w,8,331,102,30,27,13,0,20,21,111,31,22,20,13,21,5,0,1
hodgero01w,9,274,110,30,19,5,2,10,11,98,41,2,2,17,17,5,0,1
hodgero01w,10,902,328,99,64,21,15,36,54,276,115,33,30,14,20,5,0,1
hoffmeb01w,5,334,60,87,21,15,5,27,51,83,26,4,3,15,19,6,0,0
hoffmeb01w,6,497,120,97,16,21,10,23,59,116,47,30,25,21,13,2,1,0
hoffmeb01w,7,851,218,193,46,37,16,73,104,208,82,70,54,21,13,3,1,0
hoffmeb01w,8,582,144,137,26,21,18,41,69,128,57,34,28,21,13,2,1,0
hoffmeb01w,9,1013,342,258,61,47,26,79,121,303,141,41,34,17,17,4,1,0
hoffmeb01w,10,1005,338,199,52,57,12,82,106,313,122,77,69,22,12,1,1,0
holdsch01w,1,1131,561,240,80,47,18,93,74,499,232,128,87,14,18,4,1,0
holdsch01w,2,975,486,256,66,44,14,94,49,467,187,148,101,10,22,8,0,0
holdsch01w,3,634,397,232,45,20,6,45,50,330,149,106,88,17,15,3,1,0
holdsch01w,4,948,554,294,89,34,15,72,74,480,204,155,140,9,25,7,0,0
holdsch01w,5,801,437,191,56,39,18,57,67,403,162,132,106,17,17,4,1,0
holdsch01w,6,1183,561,223,104,38,16,99,94,450,216,160,126,17,17,4,1,1
holdsch01w,7,739,375,152,56,34,9,57,58,315,148,86,76,25,9,1,1,1
holdsch01w,8,150,79,28,15,6,3,26,14,63,31,18,15,10,24,7,0,1
holdsch01w,10,708,348,109,56,34,7,74,60,319,132,93,78,18,16,2,1,0
hollake01w,1,934,312,70,81,43,5,74,63,253,111,66,46,21,11,3,1,1
hollake01w,2,874,322,75,69,56,5,66,62,251,111,60,41,20,12,2,1,1
hollake01w,3,902,296,90,63,41,5,81,74,299,102,72,54,14,18,6,0,1
hollake01w,4,694,312,57,63,36,3,59,26,232,107,63,48,25,9,1,1,0
hollake01w,5,703,177,66,53,40,3,47,51,159,59,41,28,13,21,6,0,1
hollake01w,7,397,140,40,43,23,2,40,29,142,51,16,10,23,11,2,1,0
holliqu01w,10,434,164,110,5,12,8,34,65,120,50,91,64,14,20,5,0,1
holmejo01w,1,271,91,45,14,11,4,16,36,70,33,30,21,14,18,5,0,0
holmese01w,9,203,52,35,11,8,1,14,19,62,16,22,16,17,17,5,0,1
holtam01w,9,714,222,105,65,15,5,31,67,199,81,45,35,21,13,2,1,0
holtam01w,10,380,137,74,44,9,2,14,39,123,40,53,44,16,18,6,0,0
hopeky01w,1,4,2,2,0,0,0,1,0,1,0,2,2,18,14,5,0,1
hornbal01w,9,747,184,138,71,79,10,49,97,178,63,66,42,22,12,1,1,0
hornbal01w,10,850,213,158,86,42,9,69,93,213,81,48,26,18,16,3,1,0
houstch01w,9,581,292,122,28,30,13,55,70,236,116,81,60,16,18,7,0,1
houstch01w,10,792,445,186,59,43,21,64,107,376,175,99,72,14,20,5,0,1
humphta01w,9,297,160,63,22,13,6,24,59,124,62,22,21,22,12,1,1,0
humphta01w,9,212,89,49,9,4,2,21,32,82,34,17,10,10,24,6,0,0
humphta01w,10,340,150,59,8,12,6,14,54,138,55,26,21,14,20,5,0,1
humphta01w,10,67,20,13,3,1,3,6,15,28,7,5,3,16,18,4,1,0
irvinsa01w,6,122,44,34,5,5,6,2,20,44,14,15,12,16,18,5,0,1
irvinsa01w,7,38,7,10,1,2,8,3,5,13,2,5,3,18,16,5,0,1
irvinsa01w,8,128,27,40,7,3,10,11,20,42,13,2,1,20,14,2,1,1
irvinsa01w,9,116,26,36,2,3,5,7,19,28,9,11,7,24,10,1,1,1
ivanyda01w,1,489,93,54,63,25,3,50,67,96,30,28,21,18,14,5,0,1
ivanyda01w,4,34,6,4,2,0,1,2,4,8,3,0,0,8,26,7,0,1
ivanyda01w,6,577,75,50,68,26,0,53,48,67,25,8,5,7,27,7,0,1
ivanyda01w,7,322,42,41,50,12,0,19,38,56,15,6,4,13,21,6,0,1
iveyni01w,2,708,115,55,70,33,5,35,51,102,38,15,14,10,22,6,0,0
iveyni01w,3,439,86,28,39,16,3,22,31,71,25,21,17,16,16,4,1,0
iveyni01w,4,651,135,32,71,29,7,28,40,116,45,17,12,16,18,5,0,0
iveyni01w,5,179,34,10,18,4,3,6,20,37,11,6,4,15,19,6,0,0
iveyni01w,6,102,14,12,10,6,0,5,14,23,5,1,1,16,18,4,1,0
iveyni01w,6,152,24,10,20,6,0,6,17,24,8,6,6,16,18,5,0,1
jacksde01w,3,143,55,27,6,2,1,9,11,46,19,24,17,10,22,7,0,0
jacksde01w,4,763,245,89,51,20,13,33,92,198,83,70,50,17,17,4,1,0
jacksde01w,5,804,236,113,53,29,6,52,82,251,92,73,52,15,19,6,0,0
jacksde01w,6,472,162,77,23,17,12,32,55,139,56,68,50,21,13,2,1,0
jacksde01w,7,328,132,66,13,9,3,22,38,124,49,51,33,5,29,7,0,0
jacksgw01w,4,975,289,205,20,15,17,46,85,286,114,88,56,12,22,6,0,1
jacksgw01w,5,136,56,27,4,3,1,4,11,45,23,11,9,17,17,5,0,1
jacksgw01w,5,290,61,54,11,3,3,11,23,48,23,21,15,9,25,7,0,1
jacksgw01w,6,121,31,23,3,0,3,10,12,26,13,6,3,16,18,5,0,1
jacksla01w,2,1001,442,193,44,54,64,53,97,406,149,143,104,10,22,8,0,1
jacksla01w,3,882,482,190,41,30,81,47,95,462,186,90,68,17,15,4,1,1
jacksla01w,4,1109,698,307,62,38,64,69,106,526,254,183,151,18,16,5,0,1
jacksla01w,5,1070,634,207,51,31,62,67,93,460,220,175,142,20,14,2,1,1
jacksla01w,6,1176,597,313,57,36,67,59,100,450,206,181,151,20,14,2,1,1
jacksla01w,7,848,585,230,48,24,51,40,90,361,193,189,170,18,16,4,1,1
jacksla01w,8,1020,739,300,40,31,63,56,93,497,258,197,174,17,17,4,1,1
jacksla01w,9,694,425,147,26,31,33,40,67,330,149,106,99,22,12,2,1,1
jacksla01w,10,843,499,182,22,38,45,43,97,363,168,143,114,20,14,2,1,1
jacksta01w,1,339,76,61,11,12,9,24,62,61,35,11,6,27,5,2,1,1
jacksta01w,2,442,104,91,21,22,11,29,53,86,43,40,18,19,13,4,1,1
jacksta01w,3,69,6,13,1,3,3,6,7,8,3,2,0,24,8,2,1,1
jacksta02w,1,267,116,25,36,22,0,21,30,106,41,35,26,14,18,5,0,0
jacksta02w,2,497,132,44,50,28,0,45,35,169,55,23,16,11,21,7,0,1
jacksta02w,3,692,314,59,95,55,1,64,59,291,122,66,46,16,16,5,0,1
jacksta02w,4,958,300,82,146,52,4,76,62,361,124,21,17,8,26,7,0,1
jacksta02w,5,405,135,37,45,20,1,28,21,135,57,16,11,17,17,4,1,0
jacksta02w,6,66,9,6,10,5,0,4,5,26,4,2,0,16,18,5,0,0
jacksta02w,7,54,24,4,7,6,1,4,7,28,10,6,4,18,16,5,0,1
jacksti02w,8,474,173,104,19,23,12,49,66,154,64,79,45,16,18,4,1,0
jacksti02w,9,496,208,143,26,24,8,48,46,157,81,73,46,19,15,3,1,0
jacksti02w,10,495,180,116,24,21,13,43,55,149,67,64,46,13,21,7,0,0
jacobam01w,5,391,101,36,47,13,0,45,36,100,31,22,20,18,16,3,1,1
jacobam01w,6,478,121,19,68,19,4,46,34,104,40,29,21,14,20,6,0,1
jacobam01w,7,861,279,90,115,26,2,90,71,214,96,57,47,10,24,7,0,1
jacobam01w,8,328,93,20,40,9,0,41,31,102,34,13,8,10,24,6,0,1
jacobam01w,9,61,10,2,6,0,0,8,7,11,3,2,2,20,14,3,1,1
jacobam01w,9,82,10,7,11,3,0,8,7,12,3,2,1,10,24,6,0,0
jamesta01w,7,160,57,16,3,4,2,10,13,49,19,18,16,18,16,4,1,0
jamesta01w,8,401,167,49,34,25,4,28,43,134,52,53,45,16,18,5,0,0
januabr01w,10,683,227,63,77,36,3,57,78,192,64,87,74,22,12,1,1,0
jekaban01w,10,644,255,78,59,9,0,48,61,234,97,28,22,16,18,6,0,0
joensca01w,8,271,95,33,32,17,1,13,18,79,31,13,11,14,20,6,0,0
joensca01w,9,272,99,35,14,5,2,23,26,91,34,8,7,12,22,5,0,0
johnsad01w,1,1100,436,90,54,24,3,56,59,393,175,38,34,16,16,3,1,0
johnsad01w,3,602,166,46,22,15,2,26,40,181,68,17,12,16,16,5,0,0
johnsad01w,4,584,173,58,18,17,1,21,36,195,69,24,18,18,16,3,1,0
johnsch01w,4,45,6,6,3,0,1,4,6,5,1,4,3,24,10,1,1,1
johnsja01w,2,139,35,23,9,4,3,17,21,25,14,5,4,13,19,5,0,0
johnsla01w,1,481,144,52,26,12,2,34,65,129,52,43,28,18,14,5,0,1
johnsla01w,2,228,50,19,7,2,1,13,26,65,17,14,11,19,13,3,1,1
johnsla01w,3,269,75,19,10,7,2,15,36,76,25,20,15,20,12,3,1,1
johnsla01w,4,279,58,25,9,3,1,14,31,71,18,22,16,12,22,6,0,1
johnsla01w,5,36,6,1,1,2,0,2,3,7,2,2,0,13,21,6,0,1
johnsni01w,1,78,26,4,11,4,0,9,3,17,9,6,6,8,24,8,0,0
johnspo01w,1,57,17,14,2,0,1,8,9,10,5,12,7,17,15,2,1,0
johnspo01w,2,119,28,31,4,0,2,10,12,27,12,9,4,22,10,1,1,0
johnspo01w,3,801,217,140,32,27,15,53,75,149,78,97,61,15,17,6,0,0
johnspo01w,4,416,89,82,19,12,10,19,35,63,35,34,19,17,17,4,1,0
johnspo01w,5,157,22,29,1,4,3,8,21,17,3,21,16,13,21,6,0,1
johnssh01w,1,1126,381,155,169,58,7,102,83,309,122,144,107,16,16,3,1,0
johnssh01w,2,785,302,77,68,34,6,54,66,245,90,111,84,13,19,5,0,0
johnssh01w,3,1110,499,129,163,51,7,98,78,389,157,214,164,16,16,5,0,0
johnssh01w,4,1107,420,134,196,44,3,107,77,319,138,171,125,18,16,3,1,0
johnssh01w,5,954,287,82,136,48,4,99,69,234,89,107,82,9,25,7,0,1
johnssh01w,6,1104,317,91,158,46,5,113,78,241,88,136,113,7,27,7,0,1
johnssh01w,7,874,318,95,117,60,5,75,78,256,104,97,78,13,21,6,0,1
johnssh01w,8,559,193,61,56,20,2,40,68,166,57,61,50,24,10,1,1,0
johnssh01w,9,1014,253,107,168,52,9,78,84,211,80,83,62,17,17,5,0,1
johnssh01w,10,618,137,62,52,27,7,52,56,107,36,55,47,20,14,2,1,1
johnste01w,6,973,315,104,177,44,1,88,99,273,125,66,52,16,18,5,0,0
johnste01w,7,808,255,97,161,47,1,70,57,254,102,60,48,25,9,1,1,1
johnste01w,8,206,70,29,30,8,1,31,17,88,29,16,11,10,24,7,0,1
johnste01w,9,393,96,43,71,24,2,37,38,101,35,36,26,20,14,3,1,1
johnste01w,10,901,328,120,157,29,4,76,79,281,125,50,42,23,11,1,1,1
johnsti01w,1,687,131,147,10,10,16,17,86,100,48,50,35,27,5,2,1,1
johnsti01w,2,672,148,138,22,12,15,42,67,138,62,28,24,19,13,4,1,1
johnsti01w,3,815,201,173,39,17,24,38,67,178,77,58,47,24,8,2,1,1
johnsti01w,4,359,77,63,13,3,7,20,33,62,30,23,17,20,14,2,1,1
johnsti01w,5,660,142,122,27,9,17,31,72,118,59,32,24,13,21,6,0,1
johnsti01w,7,643,150,124,17,10,17,31,66,147,61,37,28,18,16,4,1,1
johnsvi01w,1,1023,380,137,77,22,5,57,48,324,143,76,67,20,12,1,1,0
johnsvi01w,2,939,353,107,87,35,4,52,62,326,135,70,53,21,11,2,1,0
johnsvi01w,3,1028,359,109,86,27,4,45,60,305,139,61,49,18,14,1,1,0
johnsvi01w,4,1042,430,95,75,29,7,55,65,345,158,92,79,16,18,6,0,0
johnsvi01w,5,1119,321,121,124,25,4,71,75,293,121,70,62,18,16,2,1,0
johnsvi01w,6,1023,353,118,92,23,2,44,56,272,129,84,65,18,16,3,1,0
johnsvi01w,7,1004,337,167,122,28,3,59,61,317,119,90,76,13,21,6,0,1
johnsvi01w,8,852,243,144,104,34,8,36,46,214,95,39,32,20,14,2,1,1
johnsvi01w,9,892,213,169,115,26,5,49,42,198,87,36,28,24,10,1,1,1
johnsvi01w,10,737,204,108,77,16,4,39,40,185,80,27,23,15,19,4,1,1
jonesas01w,3,612,208,89,28,13,17,39,88,233,93,33,20,17,15,3,1,0
jonesas01w,4,748,290,135,52,16,25,63,109,279,121,55,41,9,25,7,0,0
jonesas01w,5,699,235,118,39,20,18,53,82,239,96,48,41,18,16,1,1,0
jonesas01w,6,705,301,121,40,10,7,51,70,275,133,56,33,26,8,1,1,0
jonesas01w,7,777,377,183,46,23,20,60,74,334,155,79,62,26,8,1,1,0
jonesas01w,8,942,459,183,75,25,23,91,90,430,193,94,72,18,16,3,1,0
jonesas01w,9,963,561,201,81,20,26,74,85,461,223,139,110,21,13,2,1,0
jonesas01w,10,727,384,136,56,20,13,49,79,339,159,80,61,16,18,6,0,0
jonesch01w,5,397,107,34,45,18,5,40,41,103,37,31,25,17,17,3,1,0
jonesch01w,6,329,125,31,23,13,2,23,42,113,46,19,15,16,18,4,1,0
jonesch01w,6,281,81,33,30,13,3,17,26,83,29,19,12,14,20,6,0,1
jonesch01w,7,38,17,5,3,1,0,2,3,9,5,4,4,10,24,7,0,1
jonesja01w,1,233,68,22,10,8,0,25,40,95,25,16,11,13,19,6,0,0
jonesla01w,1,54,19,5,2,0,1,4,5,19,8,2,1,8,24,8,0,0
jonesme01w,1,948,352,139,63,29,2,60,86,323,153,47,32,17,15,2,1,0
jonesme01w,2,998,404,164,45,29,4,53,59,377,165,82,65,22,10,1,1,0
jonesme01w,3,1094,391,176,72,44,4,55,60,393,157,79,62,10,22,7,0,0
jonesme01w,4,672,164,97,44,22,3,36,59,196,66,39,28,17,17,4,1,0
jonesme01w,5,517,180,69,21,19,2,26,41,205,76,32,24,17,17,3,1,0
kellycr01w,9,551,243,109,15,18,5,41,61,138,62,140,119,18,16,4,1,1
kellycr01w,10,84,31,14,4,4,1,11,16,22,8,18,15,18,16,3,1,0
kellycr01w,10,283,98,39,8,7,2,22,40,57,25,57,48,12,22,6,0,1
kingbsu01w,6,17,3,1,1,0,1,0,2,1,0,4,3,14,20,6,0,1
kingija01w,2,625,169,63,74,31,8,53,42,142,55,36,26,10,22,7,0,0
kingija01w,5,15,3,1,1,0,0,2,1,0,0,4,3,17,17,3,1,0
kingija01w,5,128,20,13,12,5,2,7,10,18,6,7,5,17,17,5,0,1
kingija01w,7,115,25,10,11,6,0,5,8,18,8,9,7,13,21,6,0,1
klimezu01w,3,39,5,5,2,1,1,2,2,12,2,1,1,16,16,4,1,0
klimezu01w,4,3,2,0,0,0,0,0,1,1,0,2,2,16,18,5,0,0
koehnla01w,6,230,113,11,10,2,0,6,15,79,37,5,4,16,18,5,0,0
koehnla01w,7,161,71,12,8,2,2,5,16,46,23,4,3,18,16,4,1,0
koehnla01w,8,109,40,8,5,0,0,3,8,36,13,2,2,16,18,5,0,0
koehnla01w,9,144,71,11,3,0,0,10,9,61,24,2,0,10,24,6,0,0
korstil01w,2,75,21,11,5,3,0,9,4,25,7,7,6,13,19,5,0,1
kostaan01w,7,266,67,25,19,7,0,42,41,57,18,35,25,18,16,3,1,1
kostita01w,1,46,7,5,4,2,0,7,6,9,3,2,1,13,19,6,0,0
kraayca01w,6,196,69,27,5,4,8,17,21,55,23,15,14,18,16,3,1,0
kraayca01w,7,903,298,158,32,16,15,62,71,239,106,72,55,11,23,5,0,0
kraayca01w,8,967,366,154,51,32,20,84,84,298,129,70,55,16,18,4,1,0
kraayca01w,9,961,326,209,49,28,26,55,95,298,114,51,36,19,15,3,1,0
kraayca01w,10,888,307,155,32,22,13,66,76,264,105,49,37,13,21,7,0,0
kubikni01w,1,19,6,2,2,0,0,3,4,3,1,4,4,20,12,4,1,1
kubikni01w,2,21,2,2,5,4,0,3,7,4,1,0,0,13,19,5,0,1
lacyje01w,7,504,162,102,14,12,12,45,102,128,61,58,40,18,16,5,0,1
lacyje01w,8,94,35,19,2,3,0,10,26,29,12,18,10,23,11,1,1,1
lacyje01w,9,605,189,89,27,18,6,37,97,190,74,55,37,4,30,7,0,0
lacyje01w,10,362,96,70,9,9,7,24,57,107,35,33,22,18,16,2,1,0
lacyve01w,1,18,6,5,0,0,0,2,0,5,2,4,2,20,12,1,1,0
lambesh01w,3,16,2,3,3,1,0,2,1,3,1,0,0,18,14,2,1,0
lambesh01w,4,187,87,28,14,5,0,29,15,66,24,41,32,25,9,1,1,0
lambesh01w,5,788,197,68,88,26,4,82,46,177,75,51,40,13,21,6,0,1
lambesh01w,6,152,33,17,21,8,1,24,11,45,14,5,4,16,18,4,1,0
lambmo01w,1,140,26,26,3,2,4,4,23,20,10,12,6,27,5,2,1,1
langhcr01w,9,529,164,136,15,15,6,36,54,109,68,51,28,10,24,6,0,0
langhcr01w,10,1013,408,268,29,34,13,76,74,284,163,119,82,16,18,4,1,0
larkier01w,9,335,129,73,18,10,7,35,54,94,48,56,33,19,15,3,1,0
larkier01w,10,137,44,31,8,9,4,16,19,33,14,23,16,13,21,7,0,0
lassiam01w,2,613,138,110,34,16,21,35,66,139,51,15,10,19,13,4,1,1
lassiam01w,3,46,1,6,2,2,2,2,4,10,0,2,1,24,8,2,1,1
lassiam01w,3,554,126,63,55,27,19,49,58,130,47,17,12,17,15,4,1,1
lassiam01w,4,733,163,112,42,27,26,42,92,156,60,30,19,18,16,5,0,1
lassiam01w,5,563,127,80,37,21,22,40,74,135,47,9,6,18,16,3,1,1
lassiam01w,6,388,107,46,23,14,4,29,55,115,38,11,7,14,20,6,0,1
lassiam01w,7,778,257,88,65,42,17,57,89,254,93,31,22,5,29,7,0,0
lattaiv01w,8,221,93,19,20,8,2,16,24,87,34,7,3,24,10,1,1,0
lattaiv01w,9,960,388,72,123,45,1,61,83,343,124,106,85,4,30,7,0,0
lattaiv01w,10,350,146,16,34,13,1,26,32,110,45,46,38,18,16,2,1,0
lawsoed01w,6,114,25,7,4,2,1,12,5,24,8,4,4,19,15,3,1,1
lawsoed01w,6,12,2,2,0,0,0,0,2,4,0,2,2,18,16,3,1,0
lawsoed01w,7,209,43,21,29,15,1,19,20,45,17,6,4,18,16,4,1,1
lawsoed01w,9,280,100,31,26,12,0,25,29,80,36,9,6,24,10,1,1,1
lawsoed01w,10,583,172,66,74,29,1,29,53,151,58,18,15,15,19,4,1,1
lawsoka01w,4,769,263,107,56,15,5,42,45,227,89,40,31,19,15,3,1,1
lawsoka01w,5,827,294,77,68,21,8,53,41,245,103,44,37,18,16,4,1,1
lawsoka01w,6,508,192,33,37,13,3,22,28,148,65,31,26,25,9,1,1,1
lawsoka01w,7,749,277,65,56,20,4,43,37,242,96,39,36,21,13,2,1,1
lawsoka01w,8,774,375,80,67,29,8,49,49,340,128,88,74,19,15,3,1,1
lawsoka01w,9,829,391,82,67,28,2,48,41,343,139,58,53,18,16,4,1,1
lawsoka01w,10,604,220,53,63,16,1,35,24,200,76,33,31,12,22,6,0,1
lazicka01w,2,55,17,6,3,3,0,10,9,20,8,2,1,21,11,2,1,0
lehnish01w,10,707,102,79,127,18,3,54,44,93,36,31,24,18,16,2,1,0
lennobe01w,1,984,541,178,82,53,9,97,112,471,201,105,84,15,17,6,0,1
lennobe01w,2,241,121,54,16,10,4,25,29,110,41,20,19,12,20,6,0,1
lennobe01w,3,581,310,73,47,25,5,62,79,307,110,58,44,15,17,6,0,0
lennobe01w,3,138,31,16,16,5,0,20,23,48,10,10,6,10,22,8,0,1
lennobe01w,4,560,258,89,32,14,4,58,77,269,100,36,26,17,17,4,1,0
lennobe01w,5,920,358,159,79,34,3,77,89,330,139,68,58,20,14,2,1,1
lennobe01w,6,800,346,124,57,35,5,75,82,314,123,87,76,20,14,2,1,1
lennobe01w,7,891,465,137,73,36,5,98,92,423,191,71,54,18,16,4,1,1
lennobe01w,8,937,454,160,92,36,5,91,75,362,155,121,110,17,17,4,1,1
lennobe01w,9,1010,595,143,81,45,3,114,92,499,207,138,118,4,30,7,0,0
lennobe01w,10,640,306,136,54,26,4,70,70,268,111,66,59,18,16,3,1,1
leslili01w,1,1028,570,306,60,31,74,103,134,430,197,205,169,28,4,1,1,1
leslili01w,2,1033,606,298,73,34,71,98,132,467,221,193,142,28,4,1,1,1
leslili01w,3,1060,523,322,83,46,90,108,123,406,189,183,133,25,7,1,1,1
leslili01w,4,792,424,231,46,31,63,65,93,373,165,133,82,24,10,1,1,1
leslili01w,5,1150,598,336,88,50,98,110,130,451,223,205,146,25,9,1,1,1
leslili01w,6,1096,517,248,87,67,71,100,122,464,204,174,102,17,17,4,1,1
leslili01w,7,1043,680,323,108,51,57,126,115,503,257,243,158,25,9,1,1,1
leslili01w,9,1059,497,293,80,49,97,119,117,406,188,177,117,20,14,3,1,1
leslili01w,10,638,354,151,49,16,33,59,75,278,144,90,65,18,16,3,1,1
leuchye01w,7,38,12,5,3,0,1,1,5,10,5,4,2,11,23,6,0,0
leuchye01w,8,29,4,3,3,2,0,3,7,6,1,2,2,16,18,5,0,0
levanni01w,2,67,20,9,7,5,1,5,3,22,7,1,1,28,4,1,1,1
lewista01w,3,57,18,24,3,2,0,7,12,10,4,18,10,17,15,4,1,1
lewisty01w,2,419,97,62,15,11,4,26,26,92,39,17,11,19,13,4,1,1
lewisty01w,3,145,34,18,9,3,3,9,18,30,13,8,5,24,8,2,1,1
lewisty01w,4,234,70,33,20,10,6,16,18,62,26,12,11,18,16,2,1,0
lewisty01w,5,617,246,57,44,27,7,44,47,210,91,58,44,16,18,5,0,0
lewisty01w,6,166,47,20,13,3,3,11,7,61,19,16,8,6,28,6,0,0
lewisty01w,6,90,28,5,7,3,1,11,7,27,10,9,7,14,20,6,0,1
lewisty01w,7,202,46,27,18,12,5,16,16,55,19,10,7,10,24,7,0,1
liebena01w,9,9,0,0,2,0,0,2,0,1,0,0,0,22,12,1,1,0
littlca01w,8,711,132,152,23,30,11,40,70,131,54,40,21,20,14,2,1,1
littlca01w,9,221,62,40,9,10,7,18,34,50,21,27,16,4,30,7,0,0
littlca01w,9,442,185,83,27,18,6,42,52,141,75,45,30,22,12,2,1,1
littlca01w,10,1044,341,222,35,39,13,67,118,263,124,126,86,20,14,2,1,1
lloydan01w,1,333,75,43,22,12,2,24,32,68,26,17,12,15,17,6,0,1
lobore01w,2,85,17,14,1,2,0,7,16,22,7,4,2,21,11,2,1,0
lobore01w,3,132,34,23,12,1,5,11,10,32,15,4,1,24,8,2,1,1
lobore01w,4,297,59,52,5,6,15,14,33,88,25,9,2,18,16,3,1,0
lovelst01w,1,324,99,57,16,13,2,35,42,103,36,31,25,6,26,8,0,1
lovelst01w,2,211,76,32,9,8,5,18,23,71,27,17,12,10,22,8,0,1
lovelst01w,5,388,121,66,20,18,9,45,47,122,49,24,20,18,16,3,1,1
lovelst01w,6,594,209,107,31,24,11,37,57,173,70,54,43,14,20,6,0,1
lovelst01w,7,623,253,136,22,19,20,53,69,229,95,56,44,5,29,7,0,0
lovelst01w,8,105,24,13,2,4,0,7,13,21,9,8,4,16,18,5,0,0
lovelst01w,9,258,91,54,15,17,10,18,34,89,36,13,9,4,30,7,0,0
lovelst01w,9,44,10,7,1,1,0,4,6,7,2,6,4,22,12,1,1,0
luckepa01w,2,8,0,1,1,0,1,0,0,1,0,0,0,13,19,5,0,1
luzhe01w,2,489,164,37,55,28,5,43,47,136,55,25,22,10,22,8,0,0
luzhe01w,3,474,187,32,48,18,5,43,40,148,65,19,15,17,15,3,1,0
luzhe01w,4,165,59,10,21,6,2,11,16,53,19,10,9,9,25,7,0,0
lyttlsa01w,6,460,140,125,17,20,3,23,45,101,59,40,22,19,15,3,1,1
lyttlsa01w,7,380,106,114,8,25,4,18,61,87,40,42,26,18,16,3,1,1
lyttlsa01w,8,506,183,164,30,37,20,40,62,156,77,51,29,13,21,5,0,1
lyttlsa01w,9,489,222,168,24,40,27,30,64,158,92,51,38,17,17,5,0,1
lyttlsa01w,10,931,443,254,51,68,22,64,105,363,184,101,75,18,16,2,1,0
mabikmw01w,1,940,394,179,98,58,18,51,117,335,130,89,73,28,4,1,1,1
mabikmw01w,2,828,313,130,87,39,11,44,74,256,99,79,68,28,4,1,1,1
mabikmw01w,3,1050,539,167,92,38,9,62,90,444,188,118,99,25,7,1,1,1
mabikmw01w,4,1042,441,141,82,30,18,74,105,388,158,112,97,24,10,1,1,1
mabikmw01w,5,965,445,122,75,36,3,48,88,383,159,108,89,25,9,1,1,1
mabikmw01w,6,367,99,27,29,15,0,14,43,122,39,20,10,17,17,4,1,1
mabikmw01w,7,679,272,64,48,19,6,37,77,244,92,63,56,25,9,1,1,1
mabikmw01w,8,762,267,126,72,28,4,73,90,258,94,57,43,10,24,7,0,1
mabikmw01w,9,327,92,37,17,10,0,12,39,99,30,21,15,17,17,5,0,1
macchla01w,5,410,152,61,14,21,6,29,56,106,52,55,41,25,9,1,1,1
macchla01w,6,148,63,18,7,8,1,13,23,53,21,17,12,17,17,4,1,1
machacl01w,1,421,110,72,18,13,4,19,66,83,48,25,14,28,4,1,1,1
machacl01w,2,580,163,121,17,16,16,41,95,126,63,57,37,18,14,4,1,0
machacl01w,3,428,138,64,17,12,4,33,61,114,61,25,16,16,16,5,0,0
mahonme01w,7,351,76,66,24,7,1,25,38,85,26,19,17,26,8,1,1,0
