playerID,year,team,points_per_min,assists_per_min,rebounds_per_min,steals_per_min,blocks_per_min,turnovers_per_min,FG%,FT%,Three%,Three Rate
abrossv01w,2,MIN,0.40543735224586286,0.06264775413711583,0.20567375886524822,0.04964539007092199,0.010638297872340425,0.10047281323877069,0.3890784982935154,0.7272727272727273,0.25,0.2593856655290102
abrossv01w,3,MIN,0.39006211180124223,0.07453416149068323,0.1813664596273292,0.05217391304347826,0.012422360248447204,0.11428571428571428,0.37658227848101267,0.4827586206896552,0.3333333333333333,0.189873417721519
abrossv01w,4,MIN,0.4015151515151515,0.10353535353535354,0.17803030303030304,0.05555555555555555,0.013888888888888888,0.11363636363636363,0.3929824561403509,0.7040816326530612,0.3048780487804878,0.28771929824561404
abrossv01w,5,MIN,0.31601731601731603,0.09740259740259741,0.16017316017316016,0.06493506493506493,0.004329004329004329,0.09307359307359307,0.35251798561151076,0.6086956521739131,0.37735849056603776,0.381294964028777
abrossv01w,6,MIN,0.3912483912483912,0.07722007722007722,0.1377091377091377,0.06177606177606178,0.007722007722007722,0.10296010296010295,0.39492753623188404,0.726027397260274,0.4024390243902439,0.2971014492753623
abrossv01w,7,MIN,0.3632596685082873,0.07458563535911603,0.1464088397790055,0.04696132596685083,0.0013812154696132596,0.08425414364640885,0.4107883817427386,0.6612903225806451,0.36923076923076925,0.2697095435684647
abrossv01w,8,MIN,0.4092526690391459,0.10083036773428232,0.17793594306049823,0.05219454329774614,0.004744958481613286,0.08066429418742586,0.4429530201342282,0.8372093023255814,0.44554455445544555,0.3389261744966443
abrossv01w,9,CON,0.3177570093457944,0.11214953271028037,0.18691588785046728,0.07476635514018691,0.0,0.102803738317757,0.3055555555555556,0.8333333333333334,0.16666666666666666,0.3333333333333333
adamsjo01w,4,MIN,0.34375,0.041666666666666664,0.23958333333333334,0.020833333333333332,0.03125,0.10416666666666667,0.3939393939393939,1.0,0.4166666666666667,0.36363636363636365
aguilel01w,3,UTA,0.3049645390070922,0.11347517730496454,0.07801418439716312,0.02127659574468085,0.014184397163120567,0.07801418439716312,0.42424242424242425,0.5714285714285714,0.5238095238095238,0.6363636363636364
ajavoma01w,9,HOU,0.4519867549668874,0.09768211920529801,0.09933774834437085,0.05132450331125828,0.009933774834437087,0.09105960264900662,0.33098591549295775,0.7912087912087912,0.19117647058823528,0.23943661971830985
ajavoma01w,10,WAS,0.46337308347529815,0.06303236797274275,0.10902896081771721,0.06303236797274275,0.0068143100511073255,0.08517887563884156,0.3359683794466403,0.6727272727272727,0.34146341463414637,0.3241106719367589
aldrima01w,1,WAS,0.23161764705882354,0.10294117647058823,0.08823529411764706,0.03308823529411765,0.014705882352941176,0.09926470588235294,0.46296296296296297,0.3181818181818182,0.5,0.2222222222222222
aldrima01w,2,WAS,0.2,0.05714285714285714,0.05714285714285714,0.0,0.0,0.11428571428571428,0.3333333333333333,1.0,0.0,0.3333333333333333
alhalta01w,2,ORL,0.19444444444444445,0.05555555555555555,0.15079365079365079,0.04365079365079365,0.0,0.1111111111111111,0.3275862068965517,0.5,0.36363636363636365,0.1896551724137931
allench01w,9,SAC,0.32653061224489793,0.061224489795918366,0.12244897959183673,0.02040816326530612,0.0,0.12244897959183673,0.4375,0.0,0.3333333333333333,0.375
amachma01w,2,NYL,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0
amachma01w,4,SEA,0.1702127659574468,0.0,0.2978723404255319,0.10638297872340426,0.0425531914893617,0.19148936170212766,0.3,0.5,0.0,0.0
amachma01w,6,WAS,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ambermo01w,3,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
