playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
summela01w,6,0,CON,WNBA,11,0,43,10,5,5,10,3,2,0,4,11,9,3,5,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttota01w,6,0,CHA,WNBA,34,33,887,318,64,115,179,14,30,37,69,138,218,111,141,96,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swoopsh01w,6,0,HOU,WNBA,33,33,1225,614,27,92,119,141,66,26,72,54,486,217,180,153,75,27,0,5,5,189,92,8,20,28,19,7,2,15,17,87,35,21,17,14,5,0
tauradi01w,6,0,PHO,WNBA,33,33,1089,527,22,116,138,150,38,28,112,111,427,175,151,121,179,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,6,0,PHO,WNBA,29,29,852,382,38,82,120,94,38,11,77,86,261,121,118,102,94,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teaslni01w,6,0,LAS,WNBA,19,19,551,141,6,47,53,70,23,4,47,38,135,45,26,22,94,29,0,2,1,61,22,2,3,5,14,3,0,3,4,21,7,9,6,11,2,0
thomach01w,6,0,LAS,WNBA,32,0,520,122,28,76,104,17,11,19,25,102,96,48,32,22,12,4,1,2,0,38,8,1,1,2,2,0,2,2,7,4,3,1,1,1,1,0
thomala01w,6,0,SAS,WNBA,21,12,505,185,18,50,68,22,7,8,33,42,161,69,49,44,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,6,1,DET,WNBA,17,0,133,12,10,10,20,8,8,3,3,15,12,2,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,6,2,MIN,WNBA,1,0,3,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thompal01w,6,0,SEA,WNBA,30,1,329,83,10,35,45,14,4,4,18,17,81,32,16,12,22,7,0,1,0,10,2,0,3,3,0,0,0,0,0,4,1,0,0,1,0,0
thompti01w,6,0,HOU,WNBA,15,15,439,152,17,40,57,22,12,4,32,32,150,62,21,16,40,12,0,5,5,168,69,10,18,28,6,2,6,9,15,57,28,14,10,10,3,0
thorner01w,6,0,NYL,WNBA,21,0,203,56,4,10,14,13,4,0,7,12,54,21,4,4,29,10,0,2,0,10,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
vodicka01w,6,0,PHO,WNBA,28,25,821,305,60,136,196,63,28,22,58,86,257,127,72,48,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vodopna01w,6,0,SEA,WNBA,17,0,98,25,3,17,20,10,3,2,8,9,22,8,12,8,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
walkeay01w,6,2,CHA,WNBA,9,0,92,12,4,14,18,6,2,2,3,11,16,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkeay01w,6,1,DET,WNBA,12,11,241,59,16,31,47,13,6,10,16,15,52,25,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkede01w,6,0,SAC,WNBA,22,19,598,311,47,70,117,48,28,13,69,66,234,125,93,60,1,1,1,6,0,165,61,7,11,18,21,3,0,17,19,52,26,12,9,0,0,0
wautean01w,6,0,NYL,WNBA,28,28,879,383,47,137,184,41,18,23,71,91,279,151,105,79,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weckeke01w,6,0,SAS,WNBA,1,0,11,4,0,0,0,2,1,0,1,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whaleli01w,6,0,CON,WNBA,34,34,1047,411,29,99,128,172,42,2,89,90,290,135,156,125,46,16,0,7,7,220,78,6,18,24,23,6,1,20,11,57,19,48,37,15,3,0
whitede01w,6,0,NYL,WNBA,13,0,90,16,9,13,22,0,4,3,3,15,11,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteta01w,6,0,IND,WNBA,34,3,693,242,21,32,53,53,30,7,70,62,254,85,58,47,81,25,1,4,0,16,0,2,0,2,1,0,0,0,1,8,0,0,0,1,0,0
whitmta01w,6,0,LAS,WNBA,34,34,917,327,54,89,143,42,33,14,57,110,265,115,106,92,19,5,1,2,2,48,18,2,1,3,1,1,0,7,7,14,6,8,5,1,1,0
willian01w,6,0,PHO,WNBA,16,0,149,40,9,14,23,9,4,7,11,17,50,15,7,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willile01w,6,0,CON,WNBA,18,0,91,24,10,7,17,3,2,0,14,16,17,7,20,10,0,0,0,3,0,10,2,0,1,1,0,0,1,1,0,2,0,2,2,0,0,0
willina01w,6,0,IND,WNBA,34,34,804,251,74,112,186,31,35,12,56,105,248,103,67,45,0,0,3,4,4,134,47,13,17,30,6,5,2,1,14,40,17,16,13,1,0,0
wrighsh01w,6,0,PHO,WNBA,25,5,346,94,18,32,50,23,14,3,28,13,59,24,52,35,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighta01w,6,0,SEA,WNBA,34,8,528,122,20,37,57,53,18,3,40,60,106,49,36,24,1,0,1,3,0,38,9,1,4,5,7,3,0,2,6,5,1,7,7,0,0,0
wyckobr01w,6,0,CON,WNBA,34,1,596,105,25,70,95,35,13,9,28,82,88,35,20,13,52,22,0,8,0,109,18,3,12,15,3,1,2,5,13,12,5,6,4,10,4,0
zarafr01w,6,0,SEA,WNBA,34,4,413,90,11,28,39,51,16,1,41,29,85,34,21,17,22,5,0,3,0,26,11,0,0,0,2,0,0,5,0,6,4,2,2,1,1,0
